run,cold_start_ratio,loss_rate
0,0.06858965372213655,57.01672240802676
1,0.06661570003822496,58.374581939799334
2,0.06811319429815323,57.48494983277592
3,0.06981728742094168,56.88294314381271
4,0.06462502175047852,57.99665551839465
