run,cold_start_ratio,loss_rate
0,0.06202119844684647,57.896321070234116
1,0.06166041177089544,57.869565217391305
2,0.06073579060944624,57.92642140468227
3,0.0646212041609751,57.38795986622073
4,0.06218428845148929,58.52842809364549
