run,cold_start_ratio,loss_rate
0,0.12368987297841327,60.468227424749166
1,0.12304195804195804,60.12709030100334
2,0.12607559658596063,60.4314381270903
3,0.1266699137211244,60.25083612040134
4,0.12389779906963827,60.7123745819398
