run,cold_start_ratio,loss_rate
0,0.11189622442522675,58.709030100334445
1,0.107755186865713,59.61538461538461
2,0.10821208729714606,59.187290969899664
3,0.10873071528751753,59.08695652173913
4,0.11289480098896124,58.89297658862876
