run,cold_start_ratio,loss_rate
0,0.08860671421116716,58.83277591973244
1,0.08847241126583603,58.65886287625418
2,0.08876155657890111,57.94648829431438
3,0.08950169327527818,59.070234113712374
4,0.0831823250627265,58.852842809364546
