run,cold_start_ratio,loss_rate
0,0.07285709334165194,58.642140468227424
1,0.07895382673631805,57.42809364548495
2,0.07276913416591084,58.290969899665555
3,0.07363320341304119,57.88963210702341
4,0.074857665003163,57.88963210702341
