run,cold_start_ratio,loss_rate
0,0.0472556194458965,57.391304347826086
1,0.049261256214550804,57.30100334448161
2,0.0463986013986014,57.42140468227425
3,0.045388922145145956,56.98327759197324
4,0.04666030871392745,56.81605351170568
