run,cold_start_ratio,loss_rate
0,0.05763820509213673,57.474916387959865
1,0.058172795257952235,58.357859531772576
2,0.05957401566431584,56.72909698996656
3,0.05936057086889604,57.58862876254181
4,0.05679115960274164,57.63879598662207
