run,cold_start_ratio,loss_rate
0,0.16489847537413055,72.24749163879599
1,0.16447736165455562,73.0200668896321
2,0.16541776605101144,70.52842809364549
3,0.16717823508894314,72.94648829431438
4,0.160930395243092,73.4113712374582
