run,cold_start_ratio,loss_rate
0,0.1167011901836183,59.09364548494983
1,0.1098381332772756,59.541806020066886
2,0.11528363158985698,59.7123745819398
3,0.11527307033788742,59.40133779264214
4,0.1107761340531445,59.08695652173913
