run,cold_start_ratio,loss_rate
0,0.07174241625364687,57.33444816053512
1,0.07196566645385544,56.95986622073578
2,0.07123297289706502,57.76254180602007
3,0.07119071821655158,57.92642140468227
4,0.07427953387760798,57.98327759197324
