run,cold_start_ratio,loss_rate
0,0.1512469831053902,63.07692307692308
1,0.14949748743718594,63.381270903010034
2,0.14424924033390382,62.85953177257525
3,0.1463602067905547,62.42140468227425
4,0.1424130222160123,62.675585284280935
