run,cold_start_ratio,loss_rate
0,0.05026557388582081,56.97324414715719
1,0.05090363547554253,57.36789297658863
2,0.050221154181032984,56.92307692307692
3,0.05179618639603891,56.97658862876254
4,0.05105294509268019,57.36120401337793
