run,cold_start_ratio,loss_rate
0,0.061128081267315476,56.802675585284284
1,0.06008267937219731,58.05351170568562
2,0.06117827404800892,57.47157190635451
3,0.05942550638718329,56.836120401337794
4,0.06374783561256582,56.78260869565217
