run,cold_start_ratio,loss_rate
0,0.09225428661594025,58.16053511705686
1,0.09070796460176991,58.240802675585286
2,0.09203701107528389,58.2876254180602
3,0.09092815208275092,58.070234113712374
4,0.08693538867479082,58.87959866220736
