run,cold_start_ratio,loss_rate
0,0.05221757909892194,57.39464882943144
1,0.05481419214738538,57.37792642140468
2,0.050946655854458275,57.17391304347826
3,0.055082240845707134,58.551839464882946
4,0.05266831873233046,58.1505016722408
