run,cold_start_ratio,loss_rate
0,0.05291005291005291,57.561872909699
1,0.05476638117122763,57.46153846153846
2,0.0505993423146282,56.82608695652174
3,0.05172474295539881,57.31103678929766
4,0.05283468986808869,57.08695652173913
