run,cold_start_ratio,loss_rate
0,0.09442632151250482,58.30100334448161
1,0.09341430878326196,58.39799331103679
2,0.09725694566710096,58.4180602006689
3,0.09338111298482293,58.280936454849495
4,0.09956801180065325,58.1505016722408
