run,cold_start_ratio,loss_rate
0,0.22010386612810157,0.11242028264216021
1,0.22489532489763817,0.11493188578571512
2,0.22134268768318294,0.11611245500526626
3,0.2206854941637853,0.11156379124758388
4,0.2198835236391984,0.11377446498223359
