run,cold_start_ratio,loss_rate
0,0.12125769445998881,82.35451505016722
1,0.1279833246482543,82.22073578595318
2,0.12328053355564819,82.58528428093645
3,0.13137755102040816,80.16053511705685
4,0.1291185875156402,82.01672240802675
