run,cold_start_ratio,loss_rate
0,0.04556413571403613,57.30100334448161
1,0.046081978153208525,56.936454849498325
2,0.04641041710187313,57.84615384615385
3,0.04716353060723922,57.23076923076923
4,0.04965555827534357,57.32775919732441
